[21:36:42][game_application.cpp:283]: Game Version: Cherryh v2.0.2
[21:36:42][defines.cpp:124]: 1294 defines loaded
[22:10:37][hotjoin_view.cpp:383]: File Transfer: 0.882
[22:10:37][hotjoin_view.cpp:383]: File Transfer: 0.892
[22:10:37][hotjoin_view.cpp:383]: File Transfer: 0.902
[22:10:37][hotjoin_view.cpp:383]: File Transfer: 0.912
[22:10:38][hotjoin_view.cpp:383]: File Transfer: 0.922
[22:10:38][hotjoin_view.cpp:383]: File Transfer: 0.931
[22:10:38][hotjoin_view.cpp:383]: File Transfer: 0.941
[22:10:38][hotjoin_view.cpp:383]: File Transfer: 0.951
[22:10:38][hotjoin_view.cpp:383]: File Transfer: 0.961
[22:10:39][hotjoin_view.cpp:383]: File Transfer: 0.971
[22:10:39][hotjoin_view.cpp:383]: File Transfer: 0.98
[22:10:39][hotjoin_view.cpp:383]: File Transfer: 0.99
[22:10:39][hotjoin_view.cpp:383]: File Transfer: 1
[22:10:43][ingamelobby.cpp:544]: Trying to reinit lobbyhumans
[22:10:43][ingamelobby.cpp:383]: Not valid player 背影 2 arrived
[22:10:43][ingamelobby.cpp:389]: PlayerArrived3: Local player is 背影 session id is 2
[22:10:43][ingamelobby.cpp:488]: Onchat:Local player is 背影 session id is 2
[22:58:49][hotjoin_view.cpp:383]: File Transfer: 0.009
[22:58:49][hotjoin_view.cpp:383]: File Transfer: 0.018
[22:58:49][hotjoin_view.cpp:383]: File Transfer: 0.028
[22:58:50][hotjoin_view.cpp:383]: File Transfer: 0.037
[22:58:50][hotjoin_view.cpp:383]: File Transfer: 0.046
[22:58:50][hotjoin_view.cpp:383]: File Transfer: 0.055
[22:58:50][hotjoin_view.cpp:383]: File Transfer: 0.064
[22:58:50][hotjoin_view.cpp:383]: File Transfer: 0.073
[22:58:51][hotjoin_view.cpp:383]: File Transfer: 0.083
[22:58:51][hotjoin_view.cpp:383]: File Transfer: 0.092
[22:58:51][hotjoin_view.cpp:383]: File Transfer: 0.101
[22:58:51][hotjoin_view.cpp:383]: File Transfer: 0.11
[22:58:51][hotjoin_view.cpp:383]: File Transfer: 0.119
[22:58:52][hotjoin_view.cpp:383]: File Transfer: 0.128
[22:58:52][hotjoin_view.cpp:383]: File Transfer: 0.138
[22:58:52][hotjoin_view.cpp:383]: File Transfer: 0.147
[22:58:52][hotjoin_view.cpp:383]: File Transfer: 0.156
[22:58:52][hotjoin_view.cpp:383]: File Transfer: 0.165
[22:58:53][hotjoin_view.cpp:383]: File Transfer: 0.174
[22:58:53][hotjoin_view.cpp:383]: File Transfer: 0.183
[22:58:53][hotjoin_view.cpp:383]: File Transfer: 0.193
[22:58:53][hotjoin_view.cpp:383]: File Transfer: 0.202
[22:58:53][hotjoin_view.cpp:383]: File Transfer: 0.211
[22:58:54][hotjoin_view.cpp:383]: File Transfer: 0.22
[22:58:54][hotjoin_view.cpp:383]: File Transfer: 0.229
[22:58:54][hotjoin_view.cpp:383]: File Transfer: 0.239
[22:58:54][hotjoin_view.cpp:383]: File Transfer: 0.248
[22:58:54][hotjoin_view.cpp:383]: File Transfer: 0.257
[22:58:55][hotjoin_view.cpp:383]: File Transfer: 0.266
[22:58:55][hotjoin_view.cpp:383]: File Transfer: 0.275
[22:58:55][hotjoin_view.cpp:383]: File Transfer: 0.284
[22:58:55][hotjoin_view.cpp:383]: File Transfer: 0.294
[22:58:55][hotjoin_view.cpp:383]: File Transfer: 0.303
[22:58:56][hotjoin_view.cpp:383]: File Transfer: 0.312
[22:58:56][hotjoin_view.cpp:383]: File Transfer: 0.321
[22:58:56][hotjoin_view.cpp:383]: File Transfer: 0.33
[22:58:56][hotjoin_view.cpp:383]: File Transfer: 0.339
[22:58:56][hotjoin_view.cpp:383]: File Transfer: 0.349
[22:58:57][hotjoin_view.cpp:383]: File Transfer: 0.358
[22:58:57][hotjoin_view.cpp:383]: File Transfer: 0.367
[22:58:57][hotjoin_view.cpp:383]: File Transfer: 0.376
[22:58:57][hotjoin_view.cpp:383]: File Transfer: 0.385
[22:58:57][hotjoin_view.cpp:383]: File Transfer: 0.394
[22:58:58][hotjoin_view.cpp:383]: File Transfer: 0.404
[22:58:58][hotjoin_view.cpp:383]: File Transfer: 0.413
[22:58:58][hotjoin_view.cpp:383]: File Transfer: 0.422
[22:58:58][hotjoin_view.cpp:383]: File Transfer: 0.431
[22:58:58][hotjoin_view.cpp:383]: File Transfer: 0.44
[22:58:59][hotjoin_view.cpp:383]: File Transfer: 0.45
[22:58:59][hotjoin_view.cpp:383]: File Transfer: 0.459
[22:58:59][hotjoin_view.cpp:383]: File Transfer: 0.468
[22:58:59][hotjoin_view.cpp:383]: File Transfer: 0.477
[22:58:59][hotjoin_view.cpp:383]: File Transfer: 0.486
[22:59:00][hotjoin_view.cpp:383]: File Transfer: 0.495
[22:59:00][hotjoin_view.cpp:383]: File Transfer: 0.505
[22:59:00][hotjoin_view.cpp:383]: File Transfer: 0.514
[22:59:00][hotjoin_view.cpp:383]: File Transfer: 0.523
[22:59:00][hotjoin_view.cpp:383]: File Transfer: 0.532
[22:59:01][hotjoin_view.cpp:383]: File Transfer: 0.541
[22:59:01][hotjoin_view.cpp:383]: File Transfer: 0.55
[22:59:01][hotjoin_view.cpp:383]: File Transfer: 0.56
[22:59:01][hotjoin_view.cpp:383]: File Transfer: 0.569
[22:59:01][hotjoin_view.cpp:383]: File Transfer: 0.578
[22:59:02][hotjoin_view.cpp:383]: File Transfer: 0.587
[22:59:02][hotjoin_view.cpp:383]: File Transfer: 0.596
[22:59:02][hotjoin_view.cpp:383]: File Transfer: 0.606
[22:59:02][hotjoin_view.cpp:383]: File Transfer: 0.615
[22:59:02][hotjoin_view.cpp:383]: File Transfer: 0.624
[22:59:03][hotjoin_view.cpp:383]: File Transfer: 0.633
[22:59:03][hotjoin_view.cpp:383]: File Transfer: 0.642
[22:59:03][hotjoin_view.cpp:383]: File Transfer: 0.651
[22:59:03][hotjoin_view.cpp:383]: File Transfer: 0.661
[22:59:03][hotjoin_view.cpp:383]: File Transfer: 0.67
[22:59:04][hotjoin_view.cpp:383]: File Transfer: 0.679
[22:59:04][hotjoin_view.cpp:383]: File Transfer: 0.688
[22:59:04][hotjoin_view.cpp:383]: File Transfer: 0.697
[22:59:04][hotjoin_view.cpp:383]: File Transfer: 0.706
[22:59:04][hotjoin_view.cpp:383]: File Transfer: 0.716
[22:59:05][hotjoin_view.cpp:383]: File Transfer: 0.725
[22:59:05][hotjoin_view.cpp:383]: File Transfer: 0.734
[22:59:05][hotjoin_view.cpp:383]: File Transfer: 0.743
[22:59:05][hotjoin_view.cpp:383]: File Transfer: 0.752
[22:59:05][hotjoin_view.cpp:383]: File Transfer: 0.761
[22:59:06][hotjoin_view.cpp:383]: File Transfer: 0.771
[22:59:06][hotjoin_view.cpp:383]: File Transfer: 0.78
[22:59:06][hotjoin_view.cpp:383]: File Transfer: 0.789
[22:59:06][hotjoin_view.cpp:383]: File Transfer: 0.798
[22:59:06][hotjoin_view.cpp:383]: File Transfer: 0.807
[22:59:07][hotjoin_view.cpp:383]: File Transfer: 0.817
[22:59:07][hotjoin_view.cpp:383]: File Transfer: 0.826
[22:59:07][hotjoin_view.cpp:383]: File Transfer: 0.835
[22:59:07][hotjoin_view.cpp:383]: File Transfer: 0.844
[22:59:07][hotjoin_view.cpp:383]: File Transfer: 0.853
[22:59:08][hotjoin_view.cpp:383]: File Transfer: 0.862
[22:59:08][hotjoin_view.cpp:383]: File Transfer: 0.872
[22:59:08][hotjoin_view.cpp:383]: File Transfer: 0.881
[22:59:08][hotjoin_view.cpp:383]: File Transfer: 0.89
[22:59:08][hotjoin_view.cpp:383]: File Transfer: 0.899
[22:59:09][hotjoin_view.cpp:383]: File Transfer: 0.908
[22:59:09][hotjoin_view.cpp:383]: File Transfer: 0.917
[22:59:09][hotjoin_view.cpp:383]: File Transfer: 0.927
[22:59:09][hotjoin_view.cpp:383]: File Transfer: 0.936
[22:59:09][hotjoin_view.cpp:383]: File Transfer: 0.945
[22:59:10][hotjoin_view.cpp:383]: File Transfer: 0.954
[22:59:10][hotjoin_view.cpp:383]: File Transfer: 0.963
[22:59:10][hotjoin_view.cpp:383]: File Transfer: 0.972
[22:59:10][hotjoin_view.cpp:383]: File Transfer: 0.982
[22:59:10][hotjoin_view.cpp:383]: File Transfer: 0.991
[22:59:11][hotjoin_view.cpp:383]: File Transfer: 1
[22:59:15][ingamelobby.cpp:544]: Trying to reinit lobbyhumans
[22:59:15][ingamelobby.cpp:383]: Not valid player 背影 2 arrived
[22:59:15][ingamelobby.cpp:389]: PlayerArrived3: Local player is 背影 session id is 2
[22:59:15][ingamelobby.cpp:488]: Onchat:Local player is 背影 session id is 2
